File Name,20210827_Variant81_MB.pcrd,,,,,
Created By User,admin,,,,,
Notes,,,,,,
ID,,,,,,
Run Started,08/27/2021 15:53:44 UTC,,,,,
Run Ended,08/27/2021 17:06:36 UTC,,,,,
Sample Vol,20,,,,,
Lid Temp,105,,,,,
Protocol File Name,Luna_Variant-PCR_Program.prcl,,,,,
Plate Setup File Name,Luna_Variant-PCR_Plate.pltd,,,,,
Base Serial Number,CT050044,,,,,
Optical Head Serial Number,785BR27304,,,,,
CFX Maestro Version,4.1.2433.1219. ,,,,,
,,,,,,
Well group,All Wells,,,,,
Amplification step,4,,,,,
Melt step,,,,,,
,,,,,,
,,,,,,
Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
H10,FAM,N1,Unkn,,29.4536494848583,NaN
H11,FAM,N1,Unkn,,25.3707156181856,NaN
H12,FAM,N1,Unkn,RNA 1E3,30.8862250652283,NaN
A01,HEX,69-70del,Unkn,,34.3766675599434,NaN
A02,HEX,69-70del,Unkn,,20.3326787729841,NaN
A03,HEX,69-70del,Unkn,,23.9087800131451,NaN
A04,HEX,69-70del,Unkn,,35.0020116294502,NaN
A05,HEX,69-70del,Unkn,,37.8913716694946,NaN
A06,HEX,69-70del,Unkn,,26.1147306017307,NaN
A07,HEX,69-70del,Unkn,,NaN,NaN
A08,HEX,69-70del,Unkn,,38.3587479611286,NaN
A09,HEX,69-70del,Unkn,,25.0176663394107,NaN
A10,HEX,69-70del,Unkn,,27.3000007747609,NaN
A11,HEX,69-70del,Unkn,,23.3136754885246,NaN
A12,HEX,69-70del,Unkn,,NaN,NaN
B01,HEX,69-70del,Unkn,,24.7086078974742,NaN
B02,HEX,69-70del,Unkn,,22.0190523689275,NaN
B03,HEX,69-70del,Unkn,,23.3112522023162,NaN
B04,HEX,69-70del,Unkn,,19.3118753145474,NaN
B05,HEX,69-70del,Unkn,,NaN,NaN
B06,HEX,69-70del,Unkn,,28.2517522695792,NaN
B07,HEX,69-70del,Unkn,,35.3077834464081,NaN
B08,HEX,69-70del,Unkn,,20.359378967122,NaN
B09,HEX,69-70del,Unkn,,20.2540753833491,NaN
B10,HEX,69-70del,Unkn,,28.1302091787587,NaN
B11,HEX,69-70del,Unkn,,22.9522831924078,NaN
B12,HEX,69-70del,Unkn,,21.5980078000605,NaN
C01,HEX,69-70del,Unkn,,34.1314343918279,NaN
C02,HEX,69-70del,Unkn,,22.456100605798,NaN
C03,HEX,69-70del,Unkn,,21.1190879359534,NaN
C04,HEX,69-70del,Unkn,,20.8747153728643,NaN
C05,HEX,69-70del,Unkn,,20.2437724268752,NaN
C06,HEX,69-70del,Unkn,,20.3132044674937,NaN
C07,HEX,69-70del,Unkn,,33.6415532588657,NaN
C08,HEX,69-70del,Unkn,,NaN,NaN
C09,HEX,69-70del,Unkn,,NaN,NaN
C10,HEX,69-70del,Unkn,,31.4909294115538,NaN
C11,HEX,69-70del,Unkn,,34.0146606008792,NaN
C12,HEX,69-70del,Unkn,,34.933193111982,NaN
D01,HEX,69-70del,Unkn,,33.637281792097,NaN
D02,HEX,69-70del,Unkn,,18.2683943967336,NaN
D03,HEX,69-70del,Unkn,,22.8304590741425,NaN
D04,HEX,69-70del,Unkn,,23.3461023222636,NaN
D05,HEX,69-70del,Unkn,,NaN,NaN
D06,HEX,69-70del,Unkn,,26.2884212447666,NaN
D07,HEX,69-70del,Unkn,,39.4237510636473,NaN
D08,HEX,69-70del,Unkn,,19.8122257227995,NaN
D09,HEX,69-70del,Unkn,,28.5917460395544,NaN
D10,HEX,69-70del,Unkn,,27.8611852584731,NaN
D11,HEX,69-70del,Unkn,,33.5638566145459,NaN
D12,HEX,69-70del,Unkn,,35.7827739678893,NaN
E01,HEX,69-70del,Unkn,,34.3663438613494,NaN
E02,HEX,69-70del,Unkn,,37.7636691897799,NaN
E03,HEX,69-70del,Unkn,,29.3308341552327,NaN
E04,HEX,69-70del,Unkn,,29.4442802907624,NaN
E05,HEX,69-70del,Unkn,,24.9995933138358,NaN
E06,HEX,69-70del,Unkn,,25.2106964687066,NaN
E07,HEX,69-70del,Unkn,,28.2738448667613,NaN
E08,HEX,69-70del,Unkn,,27.0090158377709,NaN
E09,HEX,69-70del,Unkn,,35.9820254118928,NaN
E10,HEX,69-70del,Unkn,,34.2277467174678,NaN
E11,HEX,69-70del,Unkn,,32.0263997867782,NaN
E12,HEX,69-70del,Unkn,,NaN,NaN
F01,HEX,69-70del,Unkn,,26.5903319505331,NaN
F02,HEX,69-70del,Unkn,,19.0695672080082,NaN
F03,HEX,69-70del,Unkn,,21.0153239242774,NaN
F04,HEX,69-70del,Unkn,,21.5724302508319,NaN
F05,HEX,69-70del,Unkn,,NaN,NaN
F06,HEX,69-70del,Unkn,,27.7696179825435,NaN
F07,HEX,69-70del,Unkn,,26.2556074983949,NaN
F08,HEX,69-70del,Unkn,,39.5709833536542,NaN
F09,HEX,69-70del,Unkn,,22.4785248922759,NaN
F10,HEX,69-70del,Unkn,,30.1090708909252,NaN
F11,HEX,69-70del,Unkn,,31.959683522836,NaN
F12,HEX,69-70del,Unkn,NTC,NaN,NaN
G01,HEX,69-70del,Unkn,,24.3448021652987,NaN
G02,HEX,69-70del,Unkn,,26.8063410437404,NaN
G03,HEX,69-70del,Unkn,,30.8614697459094,NaN
G04,HEX,69-70del,Unkn,,NaN,NaN
G05,HEX,69-70del,Unkn,,NaN,NaN
G06,HEX,69-70del,Unkn,,26.0048576696992,NaN
G07,HEX,69-70del,Unkn,,25.927734469596,NaN
G08,HEX,69-70del,Unkn,,30.2689859432112,NaN
G09,HEX,69-70del,Unkn,,NaN,NaN
G10,HEX,69-70del,Unkn,,34.0714833401984,NaN
G11,HEX,69-70del,Unkn,,34.2900662812712,NaN
G12,HEX,69-70del,Unkn,RNA 1E3,30.1552431538504,NaN
H01,HEX,69-70del,Unkn,,39.3098663098454,NaN
H02,HEX,69-70del,Unkn,,24.2369954040425,NaN
H03,HEX,69-70del,Unkn,,30.7414261293781,NaN
H04,HEX,69-70del,Unkn,,26.1871494713192,NaN
H05,HEX,69-70del,Unkn,,NaN,NaN
H06,HEX,69-70del,Unkn,,30.2437414298875,NaN
H07,HEX,69-70del,Unkn,,31.772310048913,NaN
H08,HEX,69-70del,Unkn,,37.5572831368536,NaN
H09,HEX,69-70del,Unkn,,27.9260636821899,NaN
H10,HEX,69-70del,Unkn,,29.0836036404051,NaN
H11,HEX,69-70del,Unkn,,24.718037556764,NaN
H12,HEX,69-70del,Unkn,RNA 1E3,30.7195484637156,NaN
